2021-04-24 16:53:34,460 |OFBiz-batch-2        |DatabaseUtil                  |W| Table named [STATEMENTS_WITH_TEMP_TABLES] exists in the database but has no corresponding entity
2021-04-24 16:54:21,148 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [26] milliseconds
2021-04-24 16:54:21,148 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,150 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,163 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [13] milliseconds
2021-04-24 16:54:21,163 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,171 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:GZ-8544
2021-04-24 16:54:21,195 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [32] milliseconds
2021-04-24 16:54:21,195 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,196 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProduct] finished in [1] milliseconds
2021-04-24 16:54:21,199 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,218 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [18] milliseconds
2021-04-24 16:54:21,218 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,240 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [22] milliseconds
2021-04-24 16:54:21,241 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,252 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,268 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [15] milliseconds
2021-04-24 16:54:21,268 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,297 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [28] milliseconds
2021-04-24 16:54:21,297 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,298 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProduct] finished in [1] milliseconds
2021-04-24 16:54:21,301 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,321 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-9943
2021-04-24 16:54:21,334 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [33] milliseconds
2021-04-24 16:54:21,334 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,369 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [35] milliseconds
2021-04-24 16:54:21,369 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,372 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProduct] finished in [2] milliseconds
2021-04-24 16:54:21,377 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,456 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-1111
2021-04-24 16:54:21,475 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [98] milliseconds
2021-04-24 16:54:21,475 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,486 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [11] milliseconds
2021-04-24 16:54:21,487 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,489 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,500 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [11] milliseconds
2021-04-24 16:54:21,500 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,519 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [19] milliseconds
2021-04-24 16:54:21,519 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,520 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProduct] finished in [1] milliseconds
2021-04-24 16:54:21,533 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,551 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [17] milliseconds
2021-04-24 16:54:21,551 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,565 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [13] milliseconds
2021-04-24 16:54:21,565 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,567 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,573 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-9943
2021-04-24 16:54:21,586 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [19] milliseconds
2021-04-24 16:54:21,587 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,605 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [18] milliseconds
2021-04-24 16:54:21,605 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,623 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,651 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [28] milliseconds
2021-04-24 16:54:21,651 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,672 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [21] milliseconds
2021-04-24 16:54:21,672 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,673 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProduct] finished in [1] milliseconds
2021-04-24 16:54:21,675 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,698 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexContentKeywords] finished in [23] milliseconds
2021-04-24 16:54:21,698 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProductKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,712 |main                 |ServiceDispatcher             |T| Sync service [entity-default/indexProductKeywords] finished in [14] milliseconds
2021-04-24 16:54:21,716 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexProduct, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,720 |main                 |EntityEcaRule                 |I| Running Entity ECA Service: indexContentKeywords, triggered by rule on Entity: ProductContent
2021-04-24 16:54:21,721 |xer_default_products |DocumentIndexer               |I| DocumentIndexer_default_products: indexed Lucene document: productId:WG-5569
